name,lat,lon
Rozas valdearroyo Power Plant,42.9723512,-4.031869599999999
Rsu nueva rendija Power Plant,40.46366700000001,-3.74922
Ruber internacional Power Plant,40.48966,-3.71563
Ruda Power Plant,37.2300993,-3.0679614
Ruidera Power Plant,38.9762684,-2.8845246
Rumblar Power Plant,38.1362123,-3.8248281
Ruše g Power Plant,45.9380375,15.5157897
S.a.t. quirante fruits Power Plant,38.1550855,-0.9087592
S.a.t. ritas Power Plant,37.2300993,-3.0679614
Saario Power Plant,61.92410999999999,25.7481511
Sajusa Power Plant,37.2300993,-3.0679614
Salamanca Power Plant,40.96436780000001,-5.6586538
Salinas Power Plant,40.46366700000001,-3.74922
Salinas bras port Power Plant,40.46366700000001,-3.74922
Salinera anana Power Plant,37.2300993,-3.0679614
Sallila Power Plant,61.92410999999999,25.7481511
Salvadora Power Plant,37.2300993,-3.0679614
Sampol ingenieria obras Power Plant,40.46366700000001,-3.74922
Sant benet Power Plant,41.7445172,1.9002212
Sant feliu Power Plant,41.7859253,3.0125674
Sant jaume llierca Power Plant,42.2110575,2.6059038
Sant llorenc montgai Power Plant,41.867873,0.8410091
Sant mer Power Plant,37.2300993,-3.0679614
Sant quirze besora Power Plant,42.0999995,2.2224369
Santa cruz Power Plant,28.46679,-16.24923
Santa isabel Power Plant,39.8556414,-4.024967999999999
Santa llucia Power Plant,40.8205112,-3.5648905
Santa maria dulcis Power Plant,42.1528067,0.2325341
Santa marina Power Plant,42.7749914,-3.2070002
Santa matilde Power Plant,40.46366700000001,-3.74922
Santa teresa Power Plant,37.2300993,-3.0679614
Santiago urumea Power Plant,43.2384835,-1.9197478
Santolaz Power Plant,37.2300993,-3.0679614
Sarria Power Plant,42.7600365,-7.4165053
Sarriopapel celulosa Power Plant,37.2300993,-3.0679614
Sastre Power Plant,37.2300993,-3.0679614
Sastre barat Power Plant,37.2300993,-3.0679614
Sat anso secado forraje cereales Power Plant,41.9380023,-1.2480353
Sat herederos alarcon Power Plant,40.46366700000001,-3.74922
Sat moline Power Plant,37.2300993,-3.0679614
Sat ramon Power Plant,37.2300993,-3.0679614
Sati aie Power Plant,37.2300993,-3.0679614
Satrustegui Power Plant,37.2300993,-3.0679614
Sava miralcamp Power Plant,41.6040772,0.8782392
Savio Power Plant,62.2789933,26.0335842
Secado Power Plant,37.2300993,-3.0679614
Secado madera gojain Power Plant,42.9546656,-2.6401756
Secado termico fangos Power Plant,40.46366700000001,-3.74922
Segovia Power Plant,40.9429032,-4.108806899999999
Seguridad social palencia Power Plant,42.0096857,-4.5288016
Selga ordas Power Plant,40.46366700000001,-3.74922
Sentmenat Power Plant,41.419238,2.2268169
Sergatra Power Plant,37.2300993,-3.0679614
Serinya Power Plant,42.1692565,2.7331928
Serpis Power Plant,39.2172907,-1.0507081
Serradal Power Plant,37.2300993,-3.0679614
Serrado Power Plant,37.2300993,-3.0679614
Serrasans Power Plant,37.2300993,-3.0679614
Serreria iregua Power Plant,37.2300993,-3.0679614
Serrière Power Plant,47.5520019,8.2282497
Servicios Power Plant,37.2300993,-3.0679614
Servicios vega Power Plant,37.2300993,-3.0679614
Serviker Power Plant,37.2300993,-3.0679614
Severaes Power Plant,37.2300993,-3.0679614
Shionogi qualicaps Power Plant,37.2300993,-3.0679614
Sicogesa Power Plant,37.2300993,-3.0679614
Sicogesa corco Power Plant,37.2300993,-3.0679614
Sierolam Power Plant,37.2300993,-3.0679614
Sierra sur Power Plant,37.2300993,-3.0679614
Sifon segura Power Plant,40.46366700000001,-3.74922
Siikakoski Power Plant,61.23592949999999,21.4347339
Siilinjärvi turb. ja vp turb. Power Plant,63.0736826,27.661883
Silicio solar Power Plant,37.2300993,-3.0679614
Simelemoos Power Plant,46.96929979999999,7.2697497
Sinae Power Plant,37.2300993,-3.0679614
Sinae medio ambiente Power Plant,40.46366700000001,-3.74922
Sirusa antes mancomunidad incineracion r.u. Power Plant,40.46366700000001,-3.74922
Siuronkoski Power Plant,61.92410999999999,25.7481511
Slir Power Plant,40.46366700000001,-3.74922
Smurfit navarra tec Power Plant,42.7922988,-1.6407287
Smurfit pol.ind. castell Power Plant,37.2300993,-3.0679614
Sniace carbon Power Plant,40.46366700000001,-3.74922
Sociedad concesionaria r.u. vicalvaro Power Plant,40.3940279,-3.6028761
Sociedad inmobiliaria igualatorio medico quirurgico Power Plant,43.462245,-3.805346
Sohlstufe lehen Power Plant,61.23592949999999,21.4347339
Soilu Power Plant,65.9028321,29.6815031
Soja bunge iberica Power Plant,61.92410999999999,25.7481511
Sol poniente neca Power Plant,40.46366700000001,-3.74922
Sol poniente vientos Power Plant,40.46366700000001,-3.74922
Soledad Power Plant,37.2300993,-3.0679614
Sollano Power Plant,37.2300993,-3.0679614
Solvente Power Plant,37.2300993,-3.0679614
Sopenkorpi Power Plant,60.37067799999999,26.3466351
Soria ingenieria Power Plant,37.2300993,-3.0679614
Soria ingenieria baena Power Plant,40.46366700000001,-3.74922
Soria ingenieria monturque Power Plant,37.4715287,-4.581788899999999
Soria ingenieria pedro abad Power Plant,37.9671051,-4.455518
Sort Power Plant,37.2300993,-3.0679614
Sotilla Power Plant,42.877971,-4.115239900000001
Sotkamo Power Plant,60.2101553,24.9650311
Soto Power Plant,43.3079305,-5.878681500000001
Soto alburez Power Plant,40.46366700000001,-3.74922
Steigenberg kaprun Power Plant,47.272939,12.759787
Sulquisa Power Plant,40.0904262,-3.5415022
Sunila Power Plant,61.92410999999999,25.7481511
Suria Power Plant,41.8316368,1.7537452
Surolait mg Power Plant,40.46366700000001,-3.74922
Suros moli Power Plant,40.46366700000001,-3.74922
Surribes Power Plant,37.2300993,-3.0679614
Säkylä Power Plant,61.23592949999999,21.4347339
Sänkiaho Power Plant,63.0277824,23.8048386
Tabicesa Power Plant,37.2300993,-3.0679614
Tako ja Power Plant,61.23592949999999,21.4347339
Tambre pie presa Power Plant,42.9813904,-8.364491
Tammervoima Power Plant,61.92410999999999,25.7481511
Taulell p. porc. ampl. rd Power Plant,37.2300993,-3.0679614
Taulell pavimento Power Plant,37.2300993,-3.0679614
Tb horta Power Plant,41.4333025,2.155286
Tea Power Plant,37.2300993,-3.0679614
Tec cartonajes levante Power Plant,39.4446681,-0.4563081
Tecamasa Power Plant,37.2300993,-3.0679614
Tecnica illescas Power Plant,40.46366700000001,-3.74922
Tecnicas nutricion Power Plant,37.2300993,-3.0679614
Tecnicas quart Power Plant,40.46366700000001,-3.74922
Tecnocaucho Power Plant,37.2300993,-3.0679614
Tecnogas Power Plant,37.2300993,-3.0679614
Tedelche Power Plant,37.2300993,-3.0679614
Teivaanmäki Power Plant,61.23592949999999,21.4347339
Tejado Power Plant,41.589506,-2.2673477
Termotec Power Plant,37.2300993,-3.0679614
Terracuita jorba Power Plant,41.600752,1.5499211
Terreal Power Plant,37.2300993,-3.0679614
Tersa Power Plant,41.418465,2.226372
Tervakoski lä Power Plant,60.8144972,24.6258451
Tervasaari ve Power Plant,60.1739527,24.9689875
Teverga Power Plant,43.161964,-6.0965651
Textil santanderina Power Plant,43.3114861,-4.2258174
Tiburcio Power Plant,37.2300993,-3.0679614
Tiendas Power Plant,37.2300993,-3.0679614
Tierra atomizada Power Plant,37.2300993,-3.0679614
Tierra atomizada factoria Power Plant,40.0554326,-0.1734266
Tietola Power Plant,61.23592949999999,21.4347339
Tiihala Power Plant,61.23592949999999,21.4347339
Tilesa Power Plant,37.2300993,-3.0679614
Tioxide europe Power Plant,37.2300993,-3.0679614
Tipmega Power Plant,37.2300993,-3.0679614
Toba Power Plant,40.46366700000001,-3.74922
Toholampi Power Plant,63.706243,22.6943562
Tolkkinen Power Plant,60.30024019999999,25.5297298
Tolkkinen biolaitos Power Plant,60.37067799999999,26.3466351
Tolmin Power Plant,46.1857188,13.7319838
Toma Power Plant,37.2300993,-3.0679614
Tomas martin Power Plant,40.46366700000001,-3.74922
Top wash Power Plant,37.2300993,-3.0679614
Topinojan biokaasulaitos Power Plant,60.47629509999999,22.3270146
Torcido Power Plant,37.2300993,-3.0679614
Torello Power Plant,42.0491614,2.2626613
Torilejo Power Plant,37.2300993,-3.0679614
Toriles Power Plant,39.8060053,-5.6868021
Torraspapel Power Plant,37.2300993,-3.0679614
Torre cabdella Power Plant,42.4218993,0.982963
Torrecilla Power Plant,37.2300993,-3.0679614
Torreones mundo Power Plant,38.3272924,-1.6584605
Torrollon Power Plant,37.2300993,-3.0679614
Tortosa Power Plant,40.9510612,0.8662462999999999
Touro Power Plant,42.8673326,-8.306828099999999
Tracjusa Power Plant,37.2300993,-3.0679614
Tracjusa ads juneda Power Plant,41.5265,0.8266899999999999
Tractament purins agramunt Power Plant,41.78718689999999,1.0979794
Tradema Power Plant,37.2300993,-3.0679614
Trainalba Power Plant,37.2300993,-3.0679614
Tramosa Power Plant,40.46366700000001,-3.74922
Transafals vispesa Power Plant,37.2300993,-3.0679614
Transalfals&la vispesa Power Plant,37.2300993,-3.0679614
Transformacion ganadera leganes Power Plant,40.3442317,-3.7790684
Transformacion materia vegetal tramave Power Plant,37.2300993,-3.0679614
Tratam. Power Plant,40.46366700000001,-3.74922
Tratam. foradada Power Plant,41.8768861,1.0129973
Tratamiendo lodos madridejos Power Plant,39.47173830000001,-3.5332049
Tratamientos ecija Power Plant,37.5414656,-5.0826742
Trebuša Power Plant,45.9380375,15.5157897
Tres juncos Power Plant,40.3477596,-2.886661
Tricalsa Power Plant,37.2300993,-3.0679614
Trigemer sa Power Plant,40.46366700000001,-3.74922
Trigeneracion mw solutex Power Plant,40.46366700000001,-3.74922
Trinitat Power Plant,37.2300993,-3.0679614
Triturados puerto blanco Power Plant,40.46366700000001,-3.74922
Troil vegas altas er. rd Power Plant,38.8720074,-6.0493855
Tronceda Power Plant,42.4247399,-7.390321699999999
Trüebsee Power Plant,47.5520019,8.2282497
Tudelana Power Plant,37.2300993,-3.0679614
Tunel vielma sesplans Power Plant,40.46366700000001,-3.74922
Tuno Power Plant,40.46366700000001,-3.74922
Turegano Power Plant,41.1548647,-4.0069802
Txagorritxu Power Plant,42.8552453,-2.689099
Tylmesa Power Plant,37.2300993,-3.0679614
Ubao toquillo Power Plant,37.2300993,-3.0679614
Ubaun Power Plant,37.2300993,-3.0679614
Ube chemical europe Power Plant,39.9566057,-0.0049185
Ucogal Power Plant,37.2300993,-3.0679614
Ull roig Power Plant,40.46366700000001,-3.74922
Unemsa Power Plant,40.46366700000001,-3.74922
Unidad lodos depuradoras loeches Power Plant,40.38348209999999,-3.4170301
Uniener Power Plant,37.2300993,-3.0679614
Unilever foods industrial espana s.l.u. Power Plant,40.46366700000001,-3.74922
Univ. virgen nieves Power Plant,37.1882732,-3.609599899999999
Universitario fe Power Plant,37.2300993,-3.0679614
Universitario trias pujol Power Plant,37.2300993,-3.0679614
Ur beroa Power Plant,40.46366700000001,-3.74922
Urbaoil Power Plant,37.2300993,-3.0679614
Urbaoil regeneracion aceites usados Power Plant,40.46366700000001,-3.74922
Urdaniz Power Plant,42.9122239,-1.5241264
Urgell aceites borges Power Plant,41.6358769,1.09694
Urroz Power Plant,42.778266,-1.4588566
Urtasun Power Plant,42.963003,-1.5163238
Usabal Power Plant,43.1261667,-2.0818419
Usargoiti Power Plant,43.2392918,-2.8473083
Utiel Power Plant,39.2172907,-1.0507081
Utisa cogetalsa Power Plant,37.2300993,-3.0679614
Utzubar Power Plant,37.2300993,-3.0679614
Uusikaupunki Power Plant,61.23592949999999,21.4347339
Uzquiza Power Plant,42.3069973,-3.3477076
Valdajos Power Plant,37.2300993,-3.0679614
Valdegurriana Power Plant,37.2300993,-3.0679614
Valdelageve Power Plant,40.3685633,-5.9918507
Valdenoceda Power Plant,42.853748,-3.602213
Valencia don juan Power Plant,42.29253,-5.519119799999999
Valle nalon Power Plant,40.46366700000001,-3.74922
Vallfosca Power Plant,37.2300993,-3.0679614
Valoracion residuos potencia vall duixo Power Plant,39.8242386,-0.2315018
Valorizacion energetica Power Plant,37.2300993,-3.0679614
Valorizacion energetica pr. Power Plant,40.46366700000001,-3.74922
Valorizacion neumaticos usados ardoncino Power Plant,42.4887405,-5.6451378
Valpuren banuelo Power Plant,37.2300993,-3.0679614
Valpuren comatur Power Plant,37.2300993,-3.0679614
Valteina Power Plant,37.2300993,-3.0679614
Vatajankoski Power Plant,62.2378484,25.810082
Vega Power Plant,40.535484,-3.636935
Vencias Power Plant,40.46366700000001,-3.74922
Venetpalo Power Plant,63.895883,25.7950455
Venis Power Plant,37.2300993,-3.0679614
Venta abajo Power Plant,37.2300993,-3.0679614
Ventachuri Power Plant,37.2300993,-3.0679614
Ventaniella Power Plant,43.11079369999999,-5.1798569
Ventas yanci Power Plant,43.2256432,-1.7009783
Vera gallego Power Plant,40.46366700000001,-3.74922
Verla ja Power Plant,61.92410999999999,25.7481511
Vernayaz pissevache Power Plant,46.1439448,7.0278262
Vertidos salinos lavado jamones Power Plant,40.46366700000001,-3.74922
Vicente Power Plant,37.2300993,-3.0679614
Vicente leira Power Plant,40.46366700000001,-3.74922
Vidal beneyto Power Plant,40.46366700000001,-3.74922
Vidrieros Power Plant,42.9423214,-4.6637648
Viguetas berma Power Plant,37.2300993,-3.0679614
Vihtakoski Power Plant,61.92410999999999,25.7481511
Vilachan Power Plant,42.77994899999999,-8.769458499999999
Vilacoba Power Plant,42.9593923,-8.8509209
Viladomiu Power Plant,41.419238,2.2268169
Viladomiu marcal Power Plant,41.9579522,1.8808907
Viladomiu nou Power Plant,42.005505,1.8850214
Vilafranca penedes Power Plant,41.3461265,1.6979398
Vilafruns Power Plant,41.844164,1.8775727
Villa roman Power Plant,37.2300993,-3.0679614
Villabanez Power Plant,41.6311437,-4.522804199999999
Villagonzalo Power Plant,38.8613543,-6.196458499999999
Villameca Power Plant,42.6164305,-6.5673167
Villanueva argano Power Plant,42.3809249,-3.9333396
Villanueva galleg Power Plant,37.2300993,-3.0679614
Villanueva jara Power Plant,39.2172907,-1.0507081
Villaricos Power Plant,37.2496018,-1.7702954
Villaseca Power Plant,40.46366700000001,-3.74922
Villaverde Power Plant,40.3469109,-3.7107845
Vinalta Power Plant,40.46366700000001,-3.74922
Vinazas destilerias dyc Power Plant,40.46366700000001,-3.74922
Vinibasa Power Plant,37.2300993,-3.0679614
Vinicola oeste Power Plant,37.2300993,-3.0679614
Virgen luz Power Plant,40.46366700000001,-3.74922
Virgen nieves Power Plant,40.46366700000001,-3.74922
Virgen pilar Power Plant,40.46366700000001,-3.74922
Viriato Power Plant,37.2300993,-3.0679614
Viscofan Power Plant,37.2300993,-3.0679614
Visesa Power Plant,37.2300993,-3.0679614
Viuda miguel arenas Power Plant,40.46366700000001,-3.74922
Vives Power Plant,37.2300993,-3.0679614
Vivienda suelo euskadi sa visesa Power Plant,42.8472315,-2.6810323
Vozmediano Power Plant,41.838311,-1.8556119
Vääräkoski Power Plant,62.2139201,30.4995249
Wartsila Power Plant,42.2120489,-8.712526300000002
Waskiluoto validation center Power Plant,61.92410999999999,25.7481511
Westenergy jätteenpolttolaitos Power Plant,61.92410999999999,25.7481511
Whisky dyc Power Plant,40.46366700000001,-3.74922
Xiberia Power Plant,37.2300993,-3.0679614
Xunqueira Power Plant,42.8444831,-8.2430038
Yanci Power Plant,43.2256432,-1.7009783
Yesa Power Plant,40.46366700000001,-3.74922
Zaburdon Power Plant,40.46366700000001,-3.74922
Zaldu Power Plant,43.2643288,-2.9342607
Zamora Power Plant,41.6095744,-5.898713900000001
Zamunon Power Plant,37.2300993,-3.0679614
Zubieta Power Plant,43.1245523,-1.7423226
Ämmässuo Power Plant,60.1847217,24.9695443
Äänekoski biotuotetehdas Power Plant,62.5914538,25.756188
Äänekoski ve Power Plant,62.5914538,25.756188
Švedlár Power Plant,48.8128354,20.7119915
Bm nufri Power Plant,40.46366700000001,-3.74922
C. h. xallas Power Plant,42.9391701,-8.968701099999999
Eguillor Power Plant,42.8479021,-1.8111926
Moli cervia Power Plant,41.4274049,0.8609602
Moli ogern Power Plant,42.0236943,1.3387888
Sant quinti Power Plant,40.9510612,0.8662462999999999
Santa lucia Power Plant,37.2300993,-3.0679614
Sicogesa campillos Power Plant,37.0492027,-4.8637321
Vilanna Power Plant,41.9657629,2.7400328
Pont suert Power Plant,42.4080464,0.7408062999999999
Bikegran atarfe Power Plant,37.2211865,-3.6902166
Viveros devadillo Power Plant,38.7726567,-2.57553
Emden/Ost ,53.35940290000001,7.2060095
Osterath ,51.27293539999999,6.619451199999999
Brunsbüttel ,53.8988902,9.1338853
Wilster ,53.922479,9.3739785
Wolmirstedt ,52.2521368,11.629014
Conneforde ,53.3253129,8.0599501
Cloppenburg ,52.844198,8.053015799999999
Dollern ,53.5395112,9.547450099999999
Stade ,53.59286179999999,9.4709494
Sottrum ,53.116667,9.216667
Grafschaft Hoya ,52.8,9.133
Husum/Nord ,54.4837642,9.060062799999999
Klixbüll/Süd ,54.7943582,8.9052265
Perleberg ,53.0740638,11.8563484
Parchim/Süd ,53.4250382,11.8478394
Güstrow ,53.8031547,12.1895377
Bertikow ,53.2404606,13.9355163
Vieselbach ,50.9994267,11.1441129
PSW Talsperre Schmalwasser (Punkt Sonneborn) ,50.77659389999999,10.6432665
Pulgar ,51.188418,12.3536749
Röhrsdorf ,51.2958747,13.8268368
Mecklar ,50.9184119,9.7615578
Dipperz ,50.5422395,9.7998523
Schalkau ,50.3962009,11.0054257
Landesgrenze Thüringen/Bayern ,50.6023589,12.1348249
Redwitz ,50.171996,11.2082828
Weinheim ,49.544964,8.6602704
Altlußheim ,49.2984042,8.5029595
Urberach ,49.9706015,8.7991885
Grafenrheinfeld ,50.00391820000001,10.1994114
Kupferzell ,49.227277,9.6904557
Daxlanden ,48.9999829,8.3122527
Oberjettingen ,48.5745065,8.7752314
Pulverdingen ,48.90467899999999,9.0226039
Punkt Rommelsbach ,48.5311832,9.2023315
Punkt Neuravensburg ,47.6411965,9.763550700000001
Punkt Wullenstetten ,48.3189483,10.0729102
Raitersaich ,49.375311,10.8444903
Ludersheim ,49.39386649999999,11.3264239
Oberzier ,50.8675322,6.4747041
 Helmstedt ,52.22896600000001,11.009544
 Stendal/West ,52.6041444,11.8517729
 Weida ,50.7753192,12.0560529
 Mechlenreuth ,50.1713661,11.8006986
 Pfungstadt ,49.8028671,8.603536199999999
 Kuppenheim ,48.8279736,8.2544048
 Sittling ,48.83315469999999,11.7721358
 Hattorf ,51.6540013,10.2378201
 Etzenricht ,49.631363,12.0949596
 Bühl ,48.6954722,8.138060399999999
Weier ,48.4983903,7.917996799999999
 Osterath,51.27293539999999,6.619451199999999
 Philippsburg,49.2352532,8.458036
 Großgartach,49.1451573,9.1171933
 Bergrheinfeld,50.0100455,10.1808934
 Halbemond,53.564334,7.299377499999999
 Cloppenburg,52.844198,8.053015799999999
 Merzen,52.4770024,7.830271799999999
 Elsfleth/West,53.2378746,8.4568608
 Dollern,53.5395112,9.547450099999999
 Sottrum,53.116667,9.216667
 Grafschaft Hoya,52.8,9.133
 Landesbergen,52.566667,9.133333
 Klixbüll/Süd,54.7943582,8.9052265
 Bundesgrenze (DK),51.165691,10.451526
 Perleberg,53.0740638,11.8563484
 Parchim/Süd,53.4250382,11.8478394
 Pasewalk,53.5038857,13.9990311
 PSW Talsperre Schmalwasser (Punkt Sonneborn),50.77659389999999,10.6432665
 Mecklar,50.9184119,9.7615578
 Vieselbach,50.9994267,11.1441129
 Dipperz,50.5422395,9.7998523
 Landesgrenze Thüringen/Bayern,50.6023589,12.1348249
Grafenrheinfeld,50.00391820000001,10.1994114
 Daxlanden,48.9999829,8.3122527
 Altlußheim,49.2984042,8.5029595
 Kupferzell,49.227277,9.6904557
 Engstlatt,48.30006359999999,8.8756816
 Oberjettingen,48.5745065,8.7752314
 Herbertingen,48.0613999,9.4296685
 Punkt Niederwangen,47.6721744,9.8001247
 Ludersheim,49.39386649999999,11.3264239
 Bundesgrenze (BE),51.165691,10.451526
 Wolmirstedt,52.2521368,11.629014
 Remptendorf,50.52871469999999,11.6597513
 Weinheim,49.544964,8.6602704
 Altheim,48.1435986,9.449852199999999
 Wahle,52.2710958,10.3629278
 Schwandorf,49.3198883,12.1091352
 Eichstetten,48.0942687,7.7413605
